Language,Stars,Watchers,OpenIssues,Size,SubscribersCount,Network count,SubLanguagesScale,Score
C,771,771,57,2731,28,52,33,579
C,771,771,12,21713,59,44,33,295
C,770,770,4,159,14,58,33,0
C,770,770,33,293,49,263,33,306
C,769,769,7,215,163,60,33,144
C,768,768,22,57249,106,45,33,304
C,767,767,6,508,22,66,33,314
C,767,767,13,6945,30,69,33,316
C,765,765,127,74934,150,749,33,1388
C,765,765,32,571,151,262,33,144
C,765,765,56,142,84,56,33,160
C,763,763,51,204,40,140,33,0
C,761,761,24,279,61,100,3,0
C,760,760,7,2083,64,127,3,304
C,758,758,0,249,137,205,3,159
C,754,754,90,14873,198,388,3,436
C,754,754,21,2981,88,223,3,146
C,754,754,8,11209,80,227,3,890
C,752,752,27,6776,51,179,3,306
C,752,752,73,1700,56,165,3,477
C,751,751,2,28,33,38,3,160
C,750,750,5,118,31,77,3,159
C,749,749,9,2183,133,196,3,0
C,747,747,0,84112,141,214,3,1530
C,746,746,58,1147,82,169,3,450
C,745,745,0,1769,96,205,3,159
C,745,745,8,665,119,322,3,472
C,743,743,36,6630,66,50,3,295
C,743,743,113,147880,57,236,3,909
C,742,742,0,43163,130,221,3,596
C,740,740,5,111,21,38,3,0
C,740,740,0,15089,98,212,3,307
C,740,740,12,7503,48,80,3,613
C,739,739,36,3389,57,83,3,580
C,737,737,24,12376,109,334,3,606
C,734,734,0,19,81,249,3,0
C,733,733,50,10967,42,132,3,743
C,732,732,185,20804,67,274,3,465
C,732,732,19,103,76,326,3,144
C,732,732,26,1259,110,200,3,0
C,731,731,28,1126,102,271,3,307
C,730,730,0,3074,159,97,3,0
C,728,728,4,4730,88,211,3,299
C,728,728,9,687,121,205,3,311
C,727,727,0,3445,113,142,3,451
C,722,722,21,53,61,352,3,160
C,720,720,12,1125,50,30,3,472
C,720,720,11,129,100,283,3,0
C,719,719,31,6185,128,327,3,457
C,719,719,5,3791,162,156,3,142
C,719,719,13,1421,96,51,3,292
C,718,718,10,1849,123,230,3,154
C,718,718,53,916,104,115,3,319
C,717,717,324,415803,65,137,3,898
C,716,716,51,13289,124,234,3,469
C,716,716,84,15461,72,213,3,750
C,716,716,14,4534,61,81,3,448
C,713,713,15,20913,132,161,3,307
C,712,712,18,11617,32,46,3,601
C,712,712,6,69114,128,419,3,883
C,709,709,3,23009,65,112,3,1044
C,705,705,130,103993,132,740,3,776
C,703,703,28,3120,62,191,3,147
C,703,703,1,11129,51,32,3,310
C,703,703,6,8590,94,231,3,469
C,702,702,0,1059,45,85,3,617
C,702,702,3,16147,119,98,3,307
C,701,701,26,231,114,280,3,277
C,699,699,13,1093,30,61,3,0
C,699,699,2,204796,73,91,3,289
C,697,697,10,2782,84,149,3,0
C,697,697,5,224,50,241,3,151
C,696,696,32,22355,85,345,3,903
C,696,696,2,141,80,146,3,150
C,696,696,150,145506,79,91,3,303
C,694,694,45,472,91,260,3,151
C,694,694,167,16403,60,105,3,301
C,692,692,1,84,84,246,3,0
C,692,692,54,3188,141,206,3,310
C,692,692,0,30676,130,157,3,1096
C,690,690,4,12414,36,67,3,312
C,689,689,0,88756,68,265,3,771
C,688,688,8,48,122,178,3,134
C,687,687,6,114,75,352,3,160
C,687,687,4,5104,64,179,3,0
C,686,686,20,6097,99,263,3,306
C,686,686,1,30935,131,246,3,443
C,684,684,63,876,82,109,3,461
C,683,683,139,12618,86,310,3,465
C,682,682,0,12186,116,161,3,0
C,682,682,41,14005,62,132,3,277
C,681,681,19,495,72,91,3,0
C,681,681,5,854,16,35,3,0
C,680,680,40,18341,54,75,3,1381
C,680,680,6,195,27,23,3,0
C,679,679,91,7323,68,67,3,876
C,679,679,128,24274,124,202,3,607
C,679,679,117,44714,58,82,3,778
C,678,678,1,9119,46,214,3,863
C,678,678,3,81191,28,322,3,300
C,677,677,3,168,75,121,3,0
C,677,677,5,6052,81,111,3,466
C,676,676,14,8461,105,152,3,603
C,675,675,9,15959,43,157,3,159
C,673,673,38,3131,100,272,3,144
C,673,673,1,357,27,48,3,0
C,672,672,12,1013,23,40,3,450
C,672,672,101,1806,101,280,3,451
C,672,672,0,32,77,195,3,0
C,671,671,8,7375,17,114,3,161
C,671,671,7,116,34,165,3,0
C,671,671,23,110,65,127,3,304
C,669,669,0,10532,113,488,3,450
C,667,667,199,22195,64,192,3,1082
C,667,667,16,202844,65,77,3,576
C,665,665,23,5903,17,16,3,320
C,662,662,13,13679,27,48,3,157
C,662,662,96,9888,79,321,3,914
C,662,662,2,60358,164,186,3,444
C,661,661,23,10784,45,107,3,307
C,660,660,34,417,67,155,3,0
C,658,658,32,8056,97,197,3,592
C,657,657,75,751,83,361,3,0
C,654,654,164,12265,123,235,3,450
C,654,654,8,553,92,91,3,133
C,652,652,0,1869,58,173,3,306
C,651,651,53,53023,144,347,3,921
C,648,648,13,121,66,294,3,151
C,647,647,0,46,18,21,3,0
C,647,647,22,25928,28,24,3,760
C,647,647,13,1101,90,85,3,150
C,647,647,42,2899,55,121,3,0
C,646,646,22,329,55,66,3,156
C,646,646,116,32454,84,240,3,768
C,646,646,8,9938,34,122,3,0
C,646,646,19,23833,114,342,3,899
C,644,644,43,294,68,238,3,163
C,643,643,9,46,98,61,3,0
C,643,643,177,117389,121,409,3,1028
C,640,640,0,120,15,25,3,159
C,639,639,12,13387,70,115,3,1500
C,638,638,107,15925,105,238,3,733
C,638,638,151,38416,75,59,3,905
C,636,636,0,252,49,35,3,137
C,636,636,118,16267,118,139,3,459
C,632,632,57,1498,156,498,3,311
C,631,631,1,810,46,35,3,468
C,630,630,61,217,44,80,3,148
C,629,629,6,9193,27,37,3,141
C,629,629,1,8430,65,72,3,291
C,629,629,2,5939,142,103,3,452
C,627,627,3,3522,44,79,3,142
C,627,627,2,65,38,29,3,144
C,626,626,22,306859,86,64,3,301
C,626,626,46,12313,100,376,3,1064
C,625,625,7,250,22,37,3,326
C,624,624,20,1359,25,59,3,442
C,624,624,52,75028,100,514,3,1114
C,623,623,54,1478,68,215,3,154
C,623,623,1,5076,70,136,3,160
C,623,623,4,198,20,32,3,296
C,622,622,53,8063,39,200,3,295
C,621,621,32,170,82,181,3,0
C,620,620,4,14551,67,59,3,0
C,620,620,24,66357,76,318,3,463
C,619,619,79,35027,86,391,3,1505
C,618,618,21,4706,76,149,3,483
C,618,618,15,28,53,46,3,0
C,618,618,12,95836,121,85,3,437
C,617,617,66,10055,82,158,3,294
C,617,617,37,23323,105,209,3,929
C,615,615,133,29791,109,165,3,736
C,615,615,0,47,30,64,3,0
C,615,615,146,38815,71,128,3,1372
C,614,614,20,330,43,58,3,159
C,613,613,25,154687,55,65,3,2289
C,612,612,4,4355,122,202,3,157
C,612,612,70,18929,87,341,3,443
C,611,611,28,1133,81,127,3,453
C,610,610,212,111867,76,168,3,1234
C,610,610,9,249,39,26,3,144
C,609,609,17,301,82,212,3,143
C,608,608,104,25787,43,92,3,790
C,605,605,5,212,32,76,3,0
C,605,605,332,45149,68,312,3,781
C,605,605,11,706,33,45,3,156
C,604,604,19,1569,37,97,3,154
C,604,604,31,854,49,58,3,157
C,604,604,6,69498,102,83,3,476
C,602,602,30,4059,83,358,3,301
C,601,601,49,206,70,225,3,0
C,601,601,32,10771,69,71,3,144
C,601,601,2,1243,33,44,3,0
C,600,600,22,224,79,106,3,314
C,600,600,86,3554,73,226,3,306
C,600,600,51,3998,67,143,3,300
C,598,598,13,58,67,147,3,314
C,598,598,37,1082,73,188,3,454
C,597,597,32,2648,47,127,3,157
C,596,596,0,358,113,172,3,0
C,593,593,47,738,41,62,3,134
C,587,587,138,14814,51,86,3,470
C,586,586,45,3527,87,170,3,157
C,586,586,13,674,80,208,3,150
C,584,584,32,3623,47,89,3,438
C,584,584,11,2104,12,32,3,0
C,584,584,4,1578,62,265,3,141
C,584,584,31,144,76,181,3,298
C,583,583,3,499,32,68,3,0
C,582,582,1,5872,71,222,3,930
C,578,578,280,58669,55,93,3,760
C,578,578,17,2137,179,204,3,288
C,577,577,1,1451,39,78,3,307
C,577,577,6,4857,40,41,3,579
C,577,577,91,3154,57,94,3,594
C,577,577,9,51,30,97,3,0
C,575,575,2,2969,37,18,3,449
C,574,574,2,79,48,92,3,160
C,573,573,35,268297,194,441,3,1513
C,573,573,17,18838,75,222,3,314
C,573,573,28,15175,92,144,3,1089
C,573,573,21,9787,68,117,3,154
C,570,570,0,7528,40,63,3,134
C,570,570,11,1160,72,166,3,163
C,568,568,20,581,48,144,3,159
C,568,568,39,17118,144,196,3,468
C,568,568,55,551,36,71,3,316
C,568,568,21,10810,49,153,3,1213
C,566,566,16,1484,57,141,3,305
C,566,566,20,3752,77,108,3,146
C,565,565,4,2196,20,50,3,165
C,564,564,31,376,51,35,3,156
C,564,564,22,121,17,30,3,144
C,563,563,9,263,39,54,3,159
C,562,562,6,299,46,134,3,0
C,562,562,1,11966,83,156,3,306
C,561,561,88,23200,65,165,3,443
C,561,561,10,29614,96,194,3,742
C,560,560,28,1406,72,126,3,292
C,560,560,0,118,50,114,3,157
C,560,560,147,14784,61,63,3,459
C,559,559,151,63541,183,482,3,749
C,559,559,6,1711,47,40,3,0
C,558,558,18,6774,30,42,3,617
C,557,557,74,1963,77,202,3,147
C,557,557,6,563,74,245,3,0
C,557,557,15,24692,107,152,3,590
C,556,556,154,13171,69,304,3,1030
C,556,556,10,579,27,63,3,297
C,555,555,16,381,32,136,3,311
C,555,555,14,10042,38,49,3,288
C,554,554,10,520,52,98,3,156
C,552,552,49,15917,83,130,3,616
C,552,552,8,1234,48,121,3,163
C,552,552,26,8198,89,165,3,575
C,551,551,9,1137,28,38,3,296
C,551,551,17,212,46,76,3,432
C,551,551,21,2877,77,154,3,447
C,550,550,3,867,27,31,3,479
C,550,550,2,414,23,39,3,134
C,549,549,27,5237,56,99,3,456
C,547,547,22,7483,50,130,3,595
C,547,547,331,54285,103,154,3,1037
C,546,546,0,2213,17,49,3,457
C,546,546,23,13339,105,235,3,436
C,545,545,63,27875,60,131,3,740
C,545,545,58,65182,117,308,3,1714
C,545,545,3,4103,24,103,3,158
C,545,545,12,4634,114,283,3,292
C,544,544,35,10485,15,43,3,146
C,544,544,6,1402,42,55,3,156
C,544,544,2,172950,182,610,3,416
C,543,543,28,4180,44,169,3,604
C,542,542,137,10839,106,311,3,629
C,541,541,0,85,41,97,3,149
C,539,539,28,2891,68,98,3,622
C,539,539,130,13679,49,143,3,452
C,537,537,2,1405,68,78,3,1078
C,536,536,0,943586,34,75,3,2604
C,536,536,1,2350,32,282,3,133
C,535,535,129,964,33,105,3,159
C,535,535,2,173,42,127,3,0
C,534,534,1,15,21,16,3,0
C,533,533,16,23509,86,144,3,454
C,533,533,26,342,26,34,3,157
C,532,532,1,108938,41,54,3,2365
C,532,532,38,2119,48,81,3,159
C,532,532,13,2157,79,157,3,307
C,531,531,2,19,41,110,3,0
C,531,531,21,6862,14,137,3,162
C,530,530,1,745,10,13,3,315
C,530,530,1,411,42,70,3,0
C,528,528,83,2443,102,211,3,146
C,526,526,7,427,103,112,3,599
C,526,526,87,93163,57,74,3,1051
C,525,525,4,639,55,246,3,296
C,525,525,25,1361,45,83,3,304
C,524,524,1,3464,36,128,3,0
C,524,524,27,3627,43,64,3,761
C,524,524,24,1518,67,300,3,310
C,524,524,21,1976,26,30,3,456
C,524,524,16,662,27,36,3,479
C,524,524,18,370,16,32,3,149
C,523,523,23,169,18,37,3,0
C,523,523,3,853956,64,162,3,475
C,522,522,24,404,52,91,3,147
C,522,522,44,4472,55,141,3,146
C,522,522,10,767,62,118,3,147
C,521,521,48,614,50,174,3,163
C,521,521,0,62,22,33,3,0
C,520,520,112,6715,106,779,3,307
C,520,520,4,42972,35,22,3,446
C,520,520,32,2628,60,238,3,301
C,520,520,1,85917,90,210,3,927
C,520,520,8,1604,66,115,3,0
C,519,519,0,113593,87,399,3,462
C,519,519,960,43401,65,160,3,605
C,519,519,2,64,68,86,3,142
C,517,517,0,52242,69,103,3,2094
C,516,516,15,340,26,74,3,476
C,515,515,7,329,16,30,3,0
C,515,515,7,329,16,30,3,0
C,515,515,1,1855,43,105,3,150
C,515,515,7,3099,35,30,3,148
C,514,514,4,3805,94,117,3,132
C,514,514,0,890307,71,114,3,5027
C,513,513,29,20011,57,175,3,302
C,513,513,65,2997,88,73,3,289
C,513,513,1,35,17,9,3,0
C,511,511,7,337,38,117,3,455
C,511,511,12,5957,29,85,3,306
C,511,511,16,2435,23,23,3,144
C,511,511,22,76,87,279,3,147
C,510,510,0,60,21,20,3,0
C,510,510,0,66,49,142,3,150
C,510,510,243,25913,59,176,3,316
C,509,509,19,268,13,39,3,165
C,508,508,6,26,53,131,3,157
C,507,507,4,87891,64,274,3,619
C,507,507,31,1514002,117,191,3,4070
C,507,507,1,679,53,73,3,150
C,504,504,49,20882,57,119,3,611
C,504,504,0,7826,37,34,3,445
C,504,504,66,1536,109,257,3,467
C,504,504,4,571,36,89,3,160
C,504,504,51,3107,38,62,3,306
C,504,504,10,720,65,315,3,307
C,504,504,34,7997,44,72,3,307
C,503,503,26,35416,101,385,3,613
C,503,503,18,8771,71,225,3,160
C,503,503,20,4416,32,82,3,292
C,503,503,37,2762,79,141,3,640
C,503,503,10,2123,111,437,3,0
C,502,502,47,8291,107,126,3,753
C,502,502,44,3366,35,139,3,469
C,501,501,77,14813,202,378,3,132
C,500,500,10,1447,55,157,3,145
C,499,499,12,3404,96,140,3,461
C,499,499,0,294038,73,110,3,294
C,498,498,5,479,15,68,3,0
C,498,498,1,1135,33,97,3,469
C,498,498,12,268,81,258,3,0
C,498,498,38,7823,123,233,3,789
C,497,497,1,668,74,176,3,467
C,496,496,1,418,70,96,3,303
C,496,496,202,84549,76,171,3,1043
C,496,496,2,1641,22,21,3,298
C,495,495,6,741,39,26,3,159
C,495,495,0,27741,66,48,3,634
C,494,494,14,159299,103,204,3,451
C,494,494,197,33865,59,119,3,588
C,494,494,23,1293,38,99,3,147
C,492,492,0,2060,26,109,3,156
C,492,492,18,3985,35,39,3,293
C,492,492,49,1340007,47,195,3,929
C,492,492,0,2193,19,38,3,316
C,491,491,45,21218,83,149,3,449
C,491,491,113,2333,80,222,3,309
C,491,491,17,1501,249,21,3,460
C,491,491,12,11042,38,54,3,307
C,491,491,44,2119,79,196,3,289
C,490,490,14,3491,43,36,3,304
C,489,489,9,158766,109,799,3,920
C,489,489,85,3706,38,106,3,154
C,488,488,15,99727,50,98,3,896
C,487,487,8,1330,28,64,3,460
C,487,487,42,610,59,97,3,0
C,486,486,40,18981,31,62,3,309
C,486,486,2,1164,81,180,3,607
C,485,485,18,357,32,54,3,154
C,485,485,2,11664,37,124,3,146
C,485,485,19,3328,43,54,3,0
C,484,484,21,14639,61,105,3,909
C,484,484,9,224,75,167,3,153
C,484,484,84,19177,48,113,3,296
C,484,484,39,17300,43,95,3,293
C,482,482,30,698715,66,146,3,1496
C,481,481,5,141,19,72,3,0
C,480,480,3,803,65,63,3,297
C,479,479,4,1489,63,111,3,292
C,479,479,9,1166,65,118,3,144
C,479,479,10,7169319,138,97,3,306
C,477,477,10,1346,24,156,3,599
C,477,477,66,1695,103,277,3,463
C,476,476,2,17131,47,65,3,1403
C,475,475,13,22485,51,49,3,165
C,475,475,4,3161,64,268,3,0
C,475,475,2,343,31,38,3,147
C,474,474,53,2493,63,149,3,300
C,474,474,3,72,56,126,3,0
C,474,474,12,5044,46,25,3,278
C,474,474,12,339,51,106,3,0
C,474,474,38,515,31,87,3,304
C,473,473,1,143749,89,170,3,783
C,473,473,2,4078,58,125,3,576
C,473,473,59,21704,63,145,3,303
C,472,472,8,163,52,76,3,143
C,471,471,23,5717,23,18,3,933
C,471,471,77,2289,44,129,3,304
C,470,470,3,28108,202,67,3,1365
C,470,470,10,2496,51,202,3,611
Java,10,10,0,6361,12,2,4,0
Java,10,10,4,532,5,3,4,0
Java,10,10,0,1910,3,2,4,154
Java,10,10,1,11286,3,5,4,146
Java,10,10,4,2747,7,7,4,0
Java,10,10,1,2830,11,16,4,163
Java,10,10,3,8823,4,12,4,0
Java,10,10,1,777,3,3,4,0
Java,10,10,1,127,9,7,4,141
Java,10,10,1,128,19,2,4,0
Java,10,10,1,7344,2,11,4,0
Java,10,10,5,181,8,3,4,0
Java,10,10,7,7946,6,8,4,0
Java,10,10,0,136,2,0,4,0
Java,10,10,1,94,4,12,4,0
Java,10,10,3,35897,4,18,4,309
Java,10,10,0,116,2,7,4,0
Java,10,10,0,160,2,2,4,0
Java,10,10,0,30293,5,2,4,163
Java,10,10,2,576,17,14,4,0
Java,10,10,0,14112,1,6,4,0
Java,10,10,0,5660,9,6,4,328
Java,10,10,0,770,4,7,4,135
Java,10,10,2,235,3,68,4,0
Java,10,10,1,8414,1,5,4,0
Java,10,10,0,122,4,8,4,0
Java,10,10,0,112,3,10,4,0
Java,10,10,3,7390,6,4,4,0
Java,10,10,0,4747,3,3,4,0
Java,10,10,4,1317,1,10,4,0
Java,10,10,7,608,2,9,4,0
Java,10,10,0,815,5,8,4,0
Java,10,10,0,359,1,6,4,0
Java,10,10,1,340,6,10,4,0
Java,10,10,22,63075,8,4,4,458
Java,10,10,15,606,4,4,4,0
Java,10,10,4,320,21,6,4,0
Java,10,10,1,80,1,3,4,0
Java,10,10,0,3362,1,3,4,0
Java,10,10,1,144,2,7,4,0
Java,10,10,1,7,1,3,4,0
Java,10,10,0,220,1,1,4,0
Java,10,10,2,652,20,7,4,0
Java,10,10,0,142,1,4,4,295
Java,10,10,0,540,1,6,4,0
Java,10,10,0,82277,2,2,4,0
Java,10,10,0,12764,6,4,4,0
Java,10,10,14,4635,12,8,4,0
Java,10,10,1,8257,4,5,4,0
Java,10,10,1,332,2,4,4,150
Java,10,10,0,364,5,6,4,0
Java,10,10,1,720,7,11,4,0
Java,10,10,1,3064,5,14,4,157
Java,10,10,0,148,2,1,4,0
Java,10,10,0,188,2,1,4,0
Java,10,10,0,438,4,11,4,0
Java,10,10,4,935,13,8,4,0
Java,10,10,0,106,3,12,4,0
Java,10,10,0,593,5,1,4,0
Java,10,10,3,3279,9,3,4,301
Java,10,10,0,1251,6,6,4,154
Java,10,10,0,532,10,2,4,0
Java,10,10,8,20847,3,4,4,0
Java,10,10,0,124,4,3,4,0
Java,10,10,0,516,2,2,4,0
Java,10,10,0,181866,24,8,4,155
Java,10,10,23,2319,2,2,4,0
Java,10,10,0,136,6,20,4,0
Java,10,10,0,184,2,0,4,0
Java,10,10,0,5524,2,3,4,134
Java,10,10,8,113134,7,2,4,0
Java,10,10,0,124,1,3,4,0
Java,10,10,0,204622,3,11,4,0
Java,10,10,14,744,4,0,4,0
Java,10,10,4,60263,15,6,4,162
Java,10,10,0,2443,1,5,4,0
Java,10,10,1,48854,4,7,4,301
Java,10,10,21,1255,8,10,4,283
Java,10,10,0,1472,2,83,4,0
Java,10,10,0,487,25,2,4,0
Java,10,10,2,424,3,6,4,0
Java,10,10,1,4742,7,6,4,143
Java,10,10,1,99,3,5,4,0
Java,10,10,1,282,3,4,4,0
Java,10,10,0,103,1,1,4,0
Java,10,10,0,4034,2,2,4,0
Java,10,10,0,4776,1,6,4,0
Java,10,10,0,144,2,1,4,146
Java,10,10,6,1627,3,1,4,0
Java,10,10,20,19114,1,5,4,0
Java,10,10,0,1759,2,3,4,0
Java,10,10,0,96,2,1,4,0
Java,10,10,3,7520,5,2,4,0
Java,10,10,2,211,31,17,4,0
Java,10,10,2,100,16,18,4,0
Java,10,10,0,492,4,14,4,0
Java,10,10,0,28386,1,4,4,0
Java,10,10,0,273,1,2,4,150
Java,10,10,19,1024,3,3,4,0
Java,10,10,1,3676,4,6,4,0
Java,10,10,0,11461,5,15,4,0
Java,10,10,7,9957,16,44,4,0
Java,10,10,1,106,3,12,4,0
Java,10,10,2,2150,3,5,4,0
Java,10,10,0,64,1,12,4,0
Java,10,10,0,61,4,7,4,0
Java,10,10,0,103162,4,7,4,0
Java,10,10,0,128,1,3,4,0
Java,10,10,2,1037,4,1,4,0
Java,10,10,1,322,3,14,4,0
Java,10,10,0,449,16,3,4,0
Java,10,10,1,103,0,1,4,0
Java,10,10,0,311,3,6,4,0
Java,10,10,0,1030,14,6,4,0
Java,10,10,1,164,2,1,4,0
Java,10,10,0,138143,2,0,4,157
Java,10,10,0,650,2,1,4,0
Java,10,10,0,492,3,0,4,134
Java,10,10,1,356,1,3,4,154
Java,10,10,9,2854,2,5,4,0
Java,10,10,2,716,5,5,4,0
Java,10,10,0,167,1,6,4,0
Java,10,10,0,731,4,3,4,312
Java,10,10,0,4985,1,12,4,0
Java,10,10,1,16428,1,20,4,163
Java,10,10,13,178,1,6,4,0
Java,10,10,2,14320,2,7,4,162
Java,10,10,2,127,1,3,4,0
Java,10,10,0,1228,3,0,4,0
Java,10,10,1,250,1,11,4,0
Java,10,10,6,1377,2,3,4,0
Java,10,10,1,14440,4,7,4,0
Java,10,10,1,178,3,2,4,0
Java,10,10,0,1198,0,6,4,0
Java,10,10,0,284,3,2,4,154
Java,10,10,7,2302,8,3,4,141
Java,10,10,2,10936,290,5,4,163
Java,10,10,0,920,2,3,4,0
Java,10,10,2,53288,2,14,4,470
Java,10,10,1,350,1,1,4,0
Java,10,10,5,978,4,8,4,0
Java,10,10,0,672,2,6,4,0
Java,10,10,1,27,0,3,4,0
Java,10,10,4,5354,1,2,4,0
Java,10,10,0,172,2,6,4,0
Java,10,10,1,1407,2,9,4,0
Java,10,10,0,148,4,8,4,0
Java,10,10,10,11614,11,8,4,0
Java,10,10,0,133,6,27,4,0
Java,10,10,0,59,5,1,4,0
Java,10,10,0,696,6,3,4,0
Java,10,10,2,1760,2,9,4,0
Java,10,10,0,9090,4,13,4,139
Java,10,10,34,289091,14,9,4,459
Java,10,10,0,1145,16,3,4,0
Java,10,10,0,656,16,4,4,0
Java,10,10,7,6230,5,4,4,154
Java,10,10,1,146,31,7,4,0
Java,10,10,2,217,2,1,4,0
Java,10,10,0,1053,4,3,4,0
Java,10,10,7,156,2,2,4,0
Java,10,10,7,169,2,3,4,0
Java,10,10,4,2466,16,7,4,0
Java,10,10,0,3360,1,3,4,0
Java,10,10,0,1871,3,12,4,160
Java,10,10,1,144,1,2,4,0
Java,10,10,0,117,2,4,4,0
Java,10,10,10,19044,5,8,4,453
Java,10,10,0,156,0,3,4,0
Java,10,10,0,176,5,11,4,0
Java,10,10,0,22060,3,0,4,414
Java,10,10,0,3522,11,2,4,0
Java,10,10,0,188,1,4,4,0
Java,10,10,2,232,6,4,4,0
Java,10,10,4,119,12,2,4,0
Java,10,10,0,1356,2,4,4,0
Java,10,10,0,804,3,4,4,0
Java,10,10,0,34372,4,12,4,417
Java,10,10,1,5535,5,5,4,0
Java,10,10,1,23,5,1,4,155
Java,10,10,0,304,3,3,4,0
Java,10,10,1,158,4,4,4,0
Java,10,10,0,844,1,1,4,0
Java,10,10,0,128,3,4,4,0
Java,10,10,0,3772,2,6,4,0
Java,10,10,0,27,2,6,4,0
Java,10,10,3,17,6,0,4,139
Java,10,10,0,721,3,2,4,0
Java,10,10,0,292,1,2,4,0
Java,10,10,0,500,1,4,4,0
Java,10,10,14,4597,5,4,4,0
Java,10,10,0,1072,1,2,4,0
Java,10,10,0,20340,1,0,4,0
Java,10,10,0,204,2,3,4,0
Java,10,10,0,180,5,20,4,0
Java,10,10,1,1756,1,1,4,0
Java,10,10,0,91,16,1,4,0
Java,10,10,0,19455,10,12,4,155
Java,10,10,0,7604,16,6,4,0
Java,10,10,1,292,3,1,4,0
Java,10,10,2,0,4,3,4,0
Java,10,10,0,199,4,4,4,154
Java,10,10,0,598,1,2,4,0
Java,10,10,1,13432,1,8,4,0
Java,10,10,0,100,4,1,4,0
Java,10,10,0,97,1,0,4,0
Java,10,10,0,1361,1,3,4,0
Java,10,10,0,15006,3,1,4,0
Java,10,10,2,988,5,47,4,0
Java,10,10,2,180,1,4,4,0
Java,10,10,0,45749,12,1,4,163
Java,10,10,0,2405,5,3,4,304
Java,10,10,0,3046,2,3,4,0
Java,10,10,1,3829,1,3,4,0
Java,10,10,4,164,4,2,4,0
Java,10,10,0,9584,1,0,4,0
Java,10,10,0,17725,2,2,4,0
Java,10,10,0,0,1,5,4,0
Java,10,10,1,4497,2,0,4,0
Java,10,10,0,21,2,1,4,0
Java,10,10,1,111,1,6,4,146
Java,10,10,0,36,1,1,4,160
Java,10,10,0,693,3,5,4,0
Java,10,10,0,14313,0,1,4,0
Java,10,10,0,343,1,0,4,146
Java,10,10,6,87,5,7,4,0
Java,10,10,0,101419,7,2,4,895
Java,10,10,0,2638,1,0,4,0
Java,10,10,0,540,2,6,4,0
Java,10,10,1,515,4,9,4,0
Java,10,10,0,175,2,1,4,0
Java,10,10,1,304,1,3,4,0
Java,10,10,0,601,9,29,4,0
Java,10,10,0,49,2,2,4,0
Java,10,10,1,420,71,2,4,0
Java,10,10,1,3332,13,54,4,0
Java,10,10,1,561,85,5,4,0
Java,10,10,2,15138,1,11,4,0
Java,10,10,0,11,1,2,4,0
Java,10,10,0,56,2,6,4,0
Java,10,10,0,506,1,0,4,0
Java,10,10,0,164,1,3,4,0
Java,10,10,0,81,2,1,4,0
Java,10,10,1,319,2,3,4,141
Java,10,10,0,22571,1,6,4,141
Java,10,10,1,98,5,0,4,0
Java,10,10,0,1120,1,1,4,0
Java,10,10,0,106,3,2,4,0
Java,10,10,0,641,2,2,4,0
Java,10,10,7,19215,3,0,4,163
Java,10,10,3,6644,4,2,4,0
Java,10,10,5,1850,4,4,4,0
Java,10,10,6,408,2,3,4,0
Java,10,10,1,500,7,13,4,296
Java,10,10,1,7289,1,4,4,0
Java,10,10,0,112345,25,15,4,1817
Java,10,10,0,20924,1,3,4,0
Java,10,10,0,976,4,2,4,139
Java,10,10,0,3914,1,6,4,154
Java,10,10,0,168,3,7,4,0
Java,10,10,3,73933,11,3,4,0
Java,10,10,1,3579,4,4,4,0
Java,10,10,2,5631,49,5,4,0
Java,10,10,24,3484,3,0,4,156
Java,10,10,3,984,1,0,4,0
Java,10,10,0,364,1,2,4,154
Java,10,10,0,22425,1,2,4,155
Java,10,10,0,2864,3,5,4,0
Java,10,10,1,178,2,3,4,0
Java,10,10,3,8949,5,3,4,151
Java,10,10,0,817,1,3,4,0
Java,10,10,0,7418,3,9,4,0
Java,10,10,0,115,1,3,4,0
Java,10,10,8,721,5,2,4,0
Java,10,10,0,812,2,5,4,137
Java,10,10,0,7468,10,4,4,154
Java,10,10,3,797,16,5,4,0
Java,10,10,0,9114,2,2,4,0
Java,10,10,0,2924,75,2,4,0
Java,10,10,0,1125,5,8,4,0
Java,10,10,0,758,17,8,4,0
Java,10,10,0,517,11,17,4,149
Java,10,10,0,615,66,3,4,0
Java,10,10,0,51,5,17,4,0
Java,10,10,8,12256,5,4,4,163
Java,10,10,0,1076,2,3,4,0
Java,10,10,0,325,4,4,4,0
Java,10,10,0,147,3,3,4,0
Java,10,10,0,2640,3,6,4,151
Java,10,10,0,2440,1,7,4,0
Java,10,10,0,110,1,2,4,0
Java,10,10,2,676,3,5,4,152
Java,10,10,0,94,4,4,4,0
Java,10,10,1,10581,7,1,4,0
Java,10,10,0,121,2,2,4,0
Java,10,10,1,1748,3,3,4,0
Java,10,10,0,1236,2,4,4,154
Java,10,10,0,101,3,20,4,0
Java,10,10,0,3736,3,7,4,0
Java,10,10,0,658,2,3,4,162
Java,10,10,0,4344,2,1,4,0
Java,10,10,2,23603,7,8,4,154
Java,10,10,0,140,2,1,4,0
Java,10,10,7,11271,8,25,4,139
Java,10,10,3,152,2,8,4,0
Java,10,10,0,258,4,6,4,320
Java,10,10,0,138,3,6,4,0
Java,10,10,0,94,1,4,4,0
Java,10,10,0,235,1,4,4,0
Java,10,10,1,90,2,7,4,0
Java,10,10,0,4793,1,3,4,0
